0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510419494087021641e-02,8.147845325657891713e-02,6.122679299534650177e-02,4.487378764831377598e-02,3.259780704815653379e-02,2.365568048829757089e-02,1.725645039601426609e-02,1.274557703748757827e-02,9.505597969168977021e-03,7.197573579402457081e-03,5.457969161591620308e-03,4.214476613794598467e-03,3.290720300222648408e-03,2.592899108040047900e-03,2.063329045810025943e-03,1.635536883963961208e-03,1.355167573472306755e-03,1.080633135353897909e-03,8.900765439238482978e-04,7.405117773944488481e-04,6.061619945218673375e-04,5.162754163162973668e-04,4.468478209890699667e-04,3.627961151567457121e-04,3.033395042648116195e-04,2.671485237218952083e-04,2.242363610781514813e-04,1.962437455153650970e-04,1.712054957111841622e-04,1.433605984363280625e-04,1.209074186709268656e-04,1.118227439632151984e-04,9.380111283572212157e-05,7.969401633838123623e-05,8.006331205820692081e-05,6.625165213672656417e-05,5.672382256522408360e-05,5.243999221524622785e-05,4.667897898596565410e-05,4.136112062047589373e-05,3.486151595154397115e-05,3.316275564034585325e-05,2.806647470675150294e-05,2.555526381193689388e-05,2.267475719729660700e-05,2.001582801455173020e-05,1.765233540766739226e-05,1.809549027145820562e-05,1.514112451285278319e-05,1.366394163355007367e-05,1.307306848182898918e-05,1.403323735337575147e-05,1.078343501890978680e-05,1.100501245080519348e-05,8.124505836164908301e-06,6.647322956862197932e-06,9.306252139607077274e-06,6.130308949106249006e-06,6.351886381001655689e-06,4.874703501698945320e-06,4.062252918082454151e-06,5.096280933594351155e-06,5.096280933594351155e-06,3.397520622396234527e-06,3.397520622396234527e-06,2.363492606884337099e-06,3.471379766361370088e-06,3.102084046535692284e-06,3.102084046535692284e-06,2.585070038779743358e-06,2.806647470675150040e-06,1.551042023267846142e-06,2.732788326710014479e-06,1.403323735337575020e-06,1.329464591372439459e-06,1.698760311198117263e-06,1.477182879302710581e-06,1.255605447407304110e-06,1.107887159477032989e-06,1.698760311198117263e-06,1.255605447407304110e-06,1.034028015511897428e-06,1.107887159477032989e-06,1.403323735337575020e-06,1.034028015511897428e-06,8.124505836164908513e-07,1.107887159477032989e-06,4.431548637908131531e-07,5.170140077559487139e-07,6.647322956862197297e-07,7.385914396513552905e-07,2.954365758605421374e-07,3.692957198256776452e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.051449171962930418e-02,1.281155343399706936e-01,1.499364980045395090e-01,1.590725724851865530e-01,1.634670464673894374e-01,1.674294587219303798e-01,1.706126827325681050e-01,1.741725759416803687e-01,1.769052740482603137e-01,1.787627701936788660e-01,1.788698624167745499e-01,1.813920689124422780e-01,1.848854910865296297e-01,1.869904071956520197e-01,1.910303689910553548e-01,1.924299535618577972e-01,1.996679107090154892e-01,2.017986766650920194e-01,2.039442139622852090e-01,2.090994120119955002e-01,2.101851055840691651e-01,2.135566641939441457e-01,2.160234781604244425e-01,2.167620452162568601e-01,2.191328454654789260e-01,2.212709970921137859e-01,2.195279788403492749e-01,2.220021784773878737e-01,2.221720489002293186e-01,2.247164124075720082e-01,2.225487180987038571e-01,2.220169498185045331e-01,2.236085618238233819e-01,2.236048689885442309e-01,2.231174147316948297e-01,2.231617287550447803e-01,2.233168278367695658e-01,2.246240915255929560e-01,2.217879940311964782e-01,2.242511151623975962e-01,2.243545145502141291e-01,2.241292515981852529e-01,2.232023499431155522e-01,2.247274909134094889e-01,2.234719269184943791e-01,2.235568621299151015e-01,2.240590877278811621e-01,2.243582073854932801e-01,2.232355854606280221e-01,2.243619002207724589e-01,2.244726852791473215e-01,2.222385199352542584e-01,2.221461990532752062e-01,2.235974833179859012e-01,2.234940839301693682e-01,2.238301319405731071e-01,2.210346556342474011e-01,2.227887523918493928e-01,2.183388858804590771e-01,2.196719994162365797e-01,2.163927616883406513e-01,2.153181466221044671e-01,2.132538517010528489e-01,2.115551474726382886e-01,2.089590842713873464e-01,2.067729257861233849e-01,2.021051819932624949e-01,2.003326210592646650e-01,1.960526249707157942e-01,1.918317142466335334e-01,1.877548240984385775e-01,1.842355520773970856e-01,1.821491001446705060e-01,1.816985742406127258e-01,1.767206322843022093e-01,1.769828235891227342e-01,1.739546986602098222e-01,1.716503694460126683e-01,1.676251789917259649e-01,1.645342758630672919e-01,1.597409756707148798e-01,1.495746001471816300e-01,1.288504085605239324e-01,6.106472417622445942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.855422013566901673e-01,1.907865715704757659e-01,2.061321671714050341e-01,2.091806188227680885e-01,2.178609557283442411e-01,2.270579793544903746e-01,2.338007410579290013e-01,2.478287855214047486e-01,2.526598063587343068e-01,2.649827846443290613e-01,2.703821608742856264e-01,2.802250429011443056e-01,2.935297259558220517e-01,2.978957287446385993e-01,3.082811318280958002e-01,3.196740740166644779e-01,3.268301850965590893e-01,3.466967895024759549e-01,3.527420241331450379e-01,3.635666109290867087e-01,3.667183999245637871e-01,3.754504055021969378e-01,3.885484138686466360e-01,4.004063741057283798e-01,4.050048859188014605e-01,4.204279845278162120e-01,4.271190775591978128e-01,4.404495949499040441e-01,4.392612154925930046e-01,4.588436422021963668e-01,4.599803529874503805e-01,4.645530304644949759e-01,4.743959124913535996e-01,4.783227315676856772e-01,4.867705594490053245e-01,4.883981226188008895e-01,4.928932970877599185e-01,5.105639829312542677e-01,4.996102244551700600e-01,5.084455673769172623e-01,5.148524827119853597e-01,5.123723864532492289e-01,5.134315942304178426e-01,5.230936359050769591e-01,5.137674405987883164e-01,5.250828797792714830e-01,5.294747169041165158e-01,5.106414859393397787e-01,5.108739949635962008e-01,5.164800458817808693e-01,5.078255433122331741e-01,5.076447029600337224e-01,5.149299857200708708e-01,5.075671999519482114e-01,5.055262874056966060e-01,5.089364197614587582e-01,4.938233331847859398e-01,4.884497912908578598e-01,4.854013396394948332e-01,4.966651101479210295e-01,4.833604270932432834e-01,4.792010989926547282e-01,4.744217468273821403e-01,4.672656357474875288e-01,4.640880124159819653e-01,4.601611933396498877e-01,4.491299318554801689e-01,4.389512034602510160e-01,4.455389591475186206e-01,4.345076976633489574e-01,4.314850803480144159e-01,4.173020298683676188e-01,4.172503611963106485e-01,4.102492561325870035e-01,4.041781871658894354e-01,4.067616207687394514e-01,3.959111996367692954e-01,3.927852449773207022e-01,3.876183777716206147e-01,3.866883416745946489e-01,3.757604175345389264e-01,3.729703092434608624e-01,3.680359510620173080e-01,3.705160473207533278e-01,3.623265627997186988e-01,3.570046895778475893e-01,3.464384461421909367e-01,3.516569820199479945e-01,3.482210153281574683e-01,3.387656483417262887e-01,3.356655280183062362e-01,3.304211578045206377e-01,3.279410615457846179e-01,3.240659111415095661e-01,3.236525617650535258e-01,3.205007727695765030e-01,3.091594992530647956e-01,3.103995473824328055e-01,3.097795233177488283e-01,3.012025237562866442e-01
2.680386029679972526e-01,2.838675422404567938e-01,2.954118495695616797e-01,3.113617834317837230e-01,3.247138922785166582e-01,3.382296996878694784e-01,3.463078678867191340e-01,3.584500308358269938e-01,3.735672372273306507e-01,3.790475804106911428e-01,3.873606204602562109e-01,3.934174672771910686e-01,4.026272907567605697e-01,4.115168344398999478e-01,4.064777656427320807e-01,4.071396772220211013e-01,4.074101357167843607e-01,4.023639495908069019e-01,4.024564748653311486e-01,3.960224096214897127e-01,3.896666349945533958e-01,3.834887935878560916e-01,3.731117281835188426e-01,3.583148015884453641e-01,3.493398499595913309e-01,3.411833911438365563e-01,3.345500406933273885e-01,3.274255945549587321e-01,3.059597308653283498e-01,2.993121457572001098e-01,2.914688494090659221e-01,2.782377351520954889e-01,2.692912528384796556e-01,2.574124310553254635e-01,2.472061815424176356e-01,2.407222949969092529e-01,2.332633344044912904e-01,2.210215288520495647e-01,2.155838896415463724e-01,2.111853804372388344e-01,1.983457192647941347e-01,1.943030765009645389e-01,1.879757711892664773e-01,1.828726464328125634e-01,1.755773844030144581e-01,1.707304834837046759e-01,1.664102648963022846e-01,1.611576762348476133e-01,1.578908223112599762e-01,1.544460351674333543e-01,1.491436252043117916e-01,1.468660799852528620e-01,1.423252242047541305e-01,1.383181680849723538e-01,1.368591156790127106e-01,1.314357111261286459e-01,1.295852056356432691e-01,1.282827344634939470e-01,1.263397036984842958e-01,1.226671620327517975e-01,1.217703786027473367e-01,1.192223748889251617e-01,1.152580227420007264e-01,1.131085894415138626e-01,1.117420623100785076e-01,1.099983167517365190e-01,1.079485260545834935e-01,1.065108256350525417e-01,1.033863182876560843e-01,1.039058832907538976e-01,1.021834897188405866e-01,1.022475456781266195e-01,9.872446791739483696e-02,9.814084695501099076e-02,9.689531441333813777e-02,9.569960317333220390e-02,9.447542261808802855e-02,9.258221315474531032e-02,9.236869329045853394e-02,9.069612102021212818e-02,8.904490073639441394e-02,8.908760470925176922e-02,8.750044038472007402e-02,8.555029229090087284e-02,8.268200878064853321e-02,8.489549804042142989e-02,8.367131748517725454e-02,8.360726152589122162e-02,8.226920370969410812e-02,8.081726863254404258e-02,7.976390396872928834e-02,7.831908622038878665e-02,7.747212409205124495e-02,7.732266018705050148e-02,7.481024311727613174e-02,7.436185140227390133e-02,7.176402638678482104e-02,7.269639646083705942e-02,7.112346679392449189e-02,7.130851734297302680e-02
5.066216072457924158e-01,5.049640407019175825e-01,5.002449240117069484e-01,4.982966648276749844e-01,5.006283908987226861e-01,4.929652381081970902e-01,4.857474017025930069e-01,4.822034254725920399e-01,4.773667947363603448e-01,4.748680750209670065e-01,4.628630874774559145e-01,4.572100433688679466e-01,4.470172461139960696e-01,4.375851976833652346e-01,4.311652198007456804e-01,4.205394760605333793e-01,4.130185771151910212e-01,4.010197745214704734e-01,3.903754759318864287e-01,3.772695673256524773e-01,3.676086757527702864e-01,3.568654179665369797e-01,3.448295056740729447e-01,3.348098870133372484e-01,3.214071008171555666e-01,3.146964302943788816e-01,2.995556732070449035e-01,2.933583535168861611e-01,2.826398355298151976e-01,2.717728787477703412e-01,2.638004784677158154e-01,2.529830012839955899e-01,2.422211886483905674e-01,2.344714465607968257e-01,2.277793308873918843e-01,2.179885553689075439e-01,2.078699775115225856e-01,1.996254394406826449e-01,1.935889284450788839e-01,1.865380856838204371e-01,1.806994930815151723e-01,1.734507319269582293e-01,1.686450259396794216e-01,1.625775901951228009e-01,1.553040892414035423e-01,1.503190197101980097e-01,1.461751033505110098e-01,1.402128117523941953e-01,1.344546234973664489e-01,1.311147506104545502e-01,1.277748777235426514e-01,1.228454727404523078e-01,1.188932898242732183e-01,1.164997142553196863e-01,1.132959102638004811e-01,1.086819377200295977e-01,1.077232705024900733e-01,1.056513123226465733e-01,1.009074558332735544e-01,9.975705517222611951e-02,9.746243879992183556e-02,9.603371539829839987e-02,9.222997127709317566e-02,8.927356527719708390e-02,8.936015457426517428e-02,8.567392449908092789e-02,8.577906864552074795e-02,8.305150578787602600e-02,8.138156934442006274e-02,7.941475531101639673e-02,7.759638007258658210e-02,7.701499479227227885e-02,7.498633126096282409e-02,7.471419347017740908e-02,7.308755167525550489e-02,7.097229884687795975e-02,7.021155002263691769e-02,6.997033698080439013e-02,6.813340689300284581e-02,6.641399085122227930e-02,6.639543600185053573e-02,6.418122397682375635e-02,6.518937079268791179e-02,6.330914605635232228e-02,6.223914974258239197e-02,6.244325308567145322e-02,5.889309190587991433e-02,6.045169925310546477e-02,5.749529325320937301e-02,5.813852803142944420e-02,5.630159794362789988e-02,5.701286716954432482e-02,5.547899962148107600e-02,5.424819461315613656e-02,5.406264611943880499e-02,5.279473141237039924e-02,5.301120465504061130e-02,5.236178492702996817e-02,5.159485115299834029e-02,5.027127189781473854e-02
5.508629720411296615e-01,5.470871515311778177e-01,5.450466828717593915e-01,5.455615674867527742e-01,5.412962887625478725e-01,5.360648068102070729e-01,5.311956510684172628e-01,5.242860266672090264e-01,5.147002735880719104e-01,5.089793334214781639e-01,5.042754492845010761e-01,4.955096976292423516e-01,4.790651729503777601e-01,4.719584939434313120e-01,4.620803372557793498e-01,4.514139621451745410e-01,4.398131668073593792e-01,4.230380989188693985e-01,4.069813268512961768e-01,3.963276649410615859e-01,3.863922988517436985e-01,3.680344375171628046e-01,3.599869816828208391e-01,3.482209147401930105e-01,3.326281744861324108e-01,3.243073848438310369e-01,3.060957253135074829e-01,2.982771070858293294e-01,2.846485562889659038e-01,2.709246564893259546e-01,2.631378212625733459e-01,2.499351626781119162e-01,2.420339086480274016e-01,2.310115639270567123e-01,2.213368184453281262e-01,2.087571066790069318e-01,2.006842244439245859e-01,1.937491736419759136e-01,1.839727225572856673e-01,1.769423227525604159e-01,1.696004495387650746e-01,1.632438493536608748e-01,1.556922083337570761e-01,1.499521983666080027e-01,1.433667605748400464e-01,1.383641162291630589e-01,1.331389908770073960e-01,1.255809932569185161e-01,1.220657933545558904e-01,1.167008227983279411e-01,1.116473256511701095e-01,1.081956917506585319e-01,1.064031304984591475e-01,1.019980065701819455e-01,9.785350324949400325e-02,9.634063240543920548e-02,9.387427153361878329e-02,9.046077723421781791e-02,8.737782614444228324e-02,8.461906166410707031e-02,8.292820601486934617e-02,8.065254314860205442e-02,7.933037031010037321e-02,7.659703223050556842e-02,7.511594438737628776e-02,7.291020412314513921e-02,7.177872929019658843e-02,6.925515901671022712e-02,6.839701799172115404e-02,6.689050374785146524e-02,6.502166329343082862e-02,6.409359966640561235e-02,6.190692920272976990e-02,6.078816757015143013e-02,6.063560916570893272e-02,5.956134373442632107e-02,5.814382189314808852e-02,5.693606785797829251e-02,5.643389644335505828e-02,5.512443680522359502e-02,5.285513053914139836e-02,5.298861914302858273e-02,5.348443395746670798e-02,5.132318989453128061e-02,5.178722170804388875e-02,4.982938885103179588e-02,4.885682902271085842e-02,4.750922978346876907e-02,4.833558780753231116e-02,4.651124355440740959e-02,4.640953795144574234e-02,4.524628011757167445e-02,4.439449569276771035e-02,4.335201326241062275e-02,4.335836986259572479e-02,4.309139265482134912e-02,4.171836701483884469e-02,4.186456881909624006e-02,4.048518657892862666e-02,4.100007119392207189e-02
1.105527137094377332e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.699052189413201353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.307893960089661967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.103356382276212688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444170207032746234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.857995052203579078e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.553048762652019077e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360222978800347260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.569531962569760297e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.356167771249063188e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.616447389997501805e-03
1.812573727003010845e+03,1.103603194697291059e+02,6.480784824315463766e+01,4.640896001629745626e+01,3.582162680761575757e+01,2.897796896268538447e+01,2.475741856047164546e+01,2.133441071331310113e+01,1.853328564189973804e+01,1.660279645652962799e+01,1.498236446551209156e+01,1.351519268463080792e+01,1.254493766199898985e+01,1.152163102816616203e+01,1.075591943983157428e+01,9.879388930321542972e+00,9.292873895377034899e+00,8.630907680057758213e+00,8.084476084687347353e+00,7.730798676680610271e+00,7.298133314219034773e+00,7.082979557681602145e+00,6.533011188231125033e+00,6.215880445718417135e+00,5.997779377447595373e+00,5.723089923895695819e+00,5.588103046506457616e+00,5.287477249700730297e+00,5.050513386336215937e+00,4.837128016838817324e+00,4.584248670113999502e+00,4.470482437205165915e+00,4.311917065948811967e+00,4.240592122000785835e+00,4.086742449517855036e+00,3.926408691221467517e+00,3.822073855859479785e+00,3.685908053776885573e+00,3.513785048546940182e+00,3.415934298998409169e+00,3.410629137878308015e+00,3.163054952273591791e+00,3.085835384858787389e+00,3.054593880484858914e+00,3.010384204484016557e+00,2.929038400642467010e+00,2.803482920800075107e+00,2.771651954079468627e+00,2.721547654611847555e+00,2.677927440957683203e+00,2.580666153755830194e+00,2.608370884049691085e+00,2.453342286873404721e+00,2.459826372686861440e+00,2.361975623138330427e+00,2.353133687938162133e+00,2.224630896362380650e+00,2.220504659935635505e+00,2.137979931400729949e+00,2.120885523347070922e+00,2.048971117052367674e+00,2.045434342972300090e+00,2.063118213372637122e+00,1.948173055770447304e+00,1.906321229156316743e+00,1.886279509369268359e+00,1.829691124088190124e+00,1.783713061047314197e+00,1.807291554914430165e+00,1.786070910434025771e+00,1.709440805365899374e+00,1.718872202912745673e+00,1.644010484884652845e+00,1.647547258964720207e+00,1.560306831656391502e+00,1.565611992776492656e+00,1.538496724829309326e+00,1.537317800135953538e+00,1.455382533947725987e+00,1.483676726588265105e+00,1.411762320293561634e+00,1.434161889467321815e+00,1.364605332559329920e+00,1.398204686319970191e+00,1.376394579492888015e+00,1.340437376345536169e+00,1.335132215225435237e+00,1.276775442904323432e+00,1.303301248504828758e+00,1.230207917516769722e+00,1.239049852716938016e+00,1.224902756396668568e+00,1.193071789676062089e+00,1.191892864982706302e+00,1.175977381622403284e+00,1.166545984075556763e+00,1.098757814207598660e+00,1.109368136447800968e+00,1.124694157461426203e+00,1.100526201247632452e+00
2.609635769407612771e-01,3.962718601377248628e-01,5.787910285337929395e-01,8.443591923976161429e-01,1.156860856706142471e+00,1.553742963303550217e+00,2.023188921652343097e+00,2.575406490714489571e+00,3.143324036875751126e+00,3.816925174463914772e+00,4.551550958020369464e+00,5.205790639751320725e+00,5.945908641444921372e+00,6.532300012249310228e+00,7.174057380032202502e+00,7.792569905396264929e+00,8.200270017415324020e+00,8.603920312020123973e+00,8.940831834715966764e+00,9.155971450229630548e+00,9.317575808143837790e+00,9.309864511971481349e+00,9.296605520711098691e+00,9.175998629497405190e+00,8.983937425549932243e+00,8.740892903743494813e+00,8.458126885106789672e+00,8.121936562772392065e+00,7.755733210011769962e+00,7.322902039243951222e+00,6.936893415019074638e+00,6.500289811591398070e+00,6.083325048775335198e+00,5.624031372437630516e+00,5.171672314959958605e+00,4.788160153524694707e+00,4.345565039401949825e+00,4.010872594741317521e+00,3.617152674344084939e+00,3.273472963640850164e+00,2.924633896505751007e+00,2.620786636534545799e+00,2.351113178305582974e+00,2.074338670363946591e+00,1.853263021106094977e+00,1.625530137742611680e+00,1.446506017252000120e+00,1.260935616557517625e+00,1.114420989282740582e+00,9.539261703861372510e-01,8.541786127034228793e-01,7.353469839178976564e-01,6.420347525372938069e-01,5.620924663188335835e-01,4.810961180336483234e-01,4.240103355778567784e-01,3.674793226308679106e-01,3.142769267366948283e-01,2.799366941418114929e-01,2.407699668203452104e-01,2.104240746888408620e-01,1.753071647816338285e-01,1.508418294434374640e-01,1.359185296566464973e-01,1.170008894064765020e-01,9.702918708958151173e-02,8.621118166793005633e-02,7.389529857251148082e-02,6.734901836864033708e-02,5.647553599610861952e-02,5.042854835015986303e-02,4.410417594980978184e-02,3.766884964769916938e-02,3.311973967551753301e-02,2.956921481918064337e-02,2.551939740492138037e-02,2.463176619083715796e-02,2.224625730298581197e-02,1.669856221495942539e-02,1.564450014823441301e-02,1.392471467094623210e-02,1.103991322517251100e-02,1.059609761813039980e-02,1.026323591284881639e-02,9.264650797004066185e-03,7.933203975877734307e-03,7.378434467075095302e-03,7.433911417955359202e-03,6.157941547709289490e-03,4.992925579223748446e-03,3.827909610738207402e-03,4.160771316019790805e-03,3.162186200175040596e-03,3.772432659857943502e-03,3.439570954576360098e-03,2.440985838731610322e-03,1.941693280809235434e-03,1.442400722886860763e-03,1.442400722886860763e-03,6.102464596829025806e-04
2.242933124089068753e-01,3.334164747903859416e-01,4.924688929641025115e-01,6.632824247244349936e-01,9.282958190794555753e-01,1.201075986557712971e+00,1.556516810847563770e+00,1.986962472727531237e+00,2.453801014384951795e+00,2.998806579832664188e+00,3.541759498097806880e+00,4.143517984296028800e+00,4.764027679891780664e+00,5.365342350482960931e+00,5.963883173530128090e+00,6.500733627198441944e+00,7.065378033257767143e+00,7.531550851504625221e+00,7.914008950873164139e+00,8.257300322920237079e+00,8.521315132159413608e+00,8.673599362325736806e+00,8.818616111926747436e+00,8.858393085707895409e+00,8.793041237570944801e+00,8.645749932983845198e+00,8.495906688656251760e+00,8.315440167442753605e+00,8.053478005386146776e+00,7.707079924089780043e+00,7.407448912385474316e+00,7.041911283035416247e+00,6.642144374992234646e+00,6.249589470563487126e+00,5.864745862307096047e+00,5.469417110334336307e+00,5.076418390298546690e+00,4.693793860077366986e+00,4.338963282247198627e+00,3.946241946965810765e+00,3.587749890377545547e+00,3.274471548756695327e+00,2.994978670221926098e+00,2.720312286413739677e+00,2.439987253615766072e+00,2.179744877036448258e+00,1.950569592950078146e+00,1.756844080476196668e+00,1.556239426093162459e+00,1.391916697585820817e+00,1.261601339968080993e+00,1.112201911247530317e+00,9.787798443804957005e-01,8.696012050481364275e-01,7.623087820457060682e-01,6.817007724166825877e-01,6.030899330193486563e-01,5.323013436961319123e-01,4.654516178854140040e-01,4.212364880338436701e-01,3.559955937986533647e-01,3.220991768108121267e-01,2.786607242715654631e-01,2.419349827888307991e-01,2.089261970150737835e-01,1.912845266351498597e-01,1.623810352265323831e-01,1.466810581274177183e-01,1.277079409263674470e-01,1.107874709078869729e-01,9.481010905437098346e-02,8.510164265032479913e-02,7.661366916564442409e-02,6.801474177920352471e-02,5.858366012955865815e-02,5.325787284505333063e-02,5.037307139927960781e-02,3.916672732146630337e-02,3.361903223343991332e-02,3.372998613520044459e-02,2.779395239101220549e-02,2.513105874875953827e-02,2.163601084330291427e-02,2.052647182569763626e-02,1.775262428168444123e-02,1.470139198326992844e-02,1.481234588503045624e-02,1.275969870246069365e-02,9.320127747884331820e-03,9.375604698764595721e-03,9.042742993483012318e-03,6.435326302110610727e-03,5.825079842427707821e-03,6.268895449469819026e-03,4.715540824822429811e-03,4.160771316019791673e-03,3.273140101935569264e-03,3.384094003696097065e-03,2.108124133450027787e-03,4.438156070421110959e-04
